Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Mon Feb 13 2017 19:25:00 GMT-0500 (Eastern Standard Time)","2:28","2:17","2:49","2:15","2:49"
"Mon Feb 13 2017 19:30:00 GMT-0500 (Eastern Standard Time)","2:28","2:17","2:49","2:15","2:49"
"Mon Feb 13 2017 19:35:00 GMT-0500 (Eastern Standard Time)","2:28","2:17","2:49","2:15","2:49"
"Mon Feb 13 2017 19:40:00 GMT-0500 (Eastern Standard Time)","2:28","2:17","2:49","2:15","2:49"
"Mon Feb 13 2017 19:45:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 19:50:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 19:55:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 20:00:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 20:05:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 20:10:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:46","2:13","2:48"
"Mon Feb 13 2017 20:15:00 GMT-0500 (Eastern Standard Time)","2:28","2:15","2:46","2:13","2:48"
"Mon Feb 13 2017 20:20:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:25:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:30:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:35:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:40:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:45:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:50:00 GMT-0500 (Eastern Standard Time)","2:27","2:13","2:42","2:13","2:42"
"Mon Feb 13 2017 20:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 21:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 22:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Mon Feb 13 2017 23:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 00:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 01:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 02:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:00:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:05:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:10:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:15:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:20:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:25:00 GMT-0500 (Eastern Standard Time)","2:26","2:15","2:42","2:13","2:42"
"Tue Feb 14 2017 03:30:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 03:35:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 03:40:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 03:45:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 03:50:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 03:55:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:00:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:05:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:10:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:15:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:20:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:25:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:30:00 GMT-0500 (Eastern Standard Time)","0:00","0:00","0:00","0:00","0:00"
"Tue Feb 14 2017 04:35:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 04:40:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 04:45:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 04:50:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 04:55:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 05:00:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 05:05:00 GMT-0500 (Eastern Standard Time)","2:23","2:10","2:30","2:08","2:38"
"Tue Feb 14 2017 05:10:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:28","2:03","2:29"
"Tue Feb 14 2017 05:15:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:28","2:03","2:29"
"Tue Feb 14 2017 05:20:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:28","2:03","2:29"
"Tue Feb 14 2017 05:25:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:28","2:03","2:29"
"Tue Feb 14 2017 05:30:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:27","2:03","2:29"
"Tue Feb 14 2017 05:35:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:27","2:03","2:29"
"Tue Feb 14 2017 05:40:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:27","2:03","2:29"
"Tue Feb 14 2017 05:45:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:27","2:03","2:29"
"Tue Feb 14 2017 05:50:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 05:55:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:00:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:05:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:10:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:15:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:20:00 GMT-0500 (Eastern Standard Time)","2:19","2:07","2:26","2:03","2:28"
"Tue Feb 14 2017 06:25:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:30:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:35:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:40:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:45:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:50:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 06:55:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:00:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:05:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:10:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:15:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:20:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:25:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:30:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:35:00 GMT-0500 (Eastern Standard Time)","2:20","2:07","2:27","2:06","2:28"
"Tue Feb 14 2017 07:40:00 GMT-0500 (Eastern Standard Time)","2:23","2:07","2:28","2:07","2:29"
"Tue Feb 14 2017 07:45:00 GMT-0500 (Eastern Standard Time)","2:23","2:07","2:28","2:07","2:29"
"Tue Feb 14 2017 07:50:00 GMT-0500 (Eastern Standard Time)","2:23","2:07","2:28","2:07","2:29"
"Tue Feb 14 2017 07:55:00 GMT-0500 (Eastern Standard Time)","2:23","2:07","2:28","2:07","2:29"
"Tue Feb 14 2017 08:00:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:05:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:10:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:15:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:20:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:25:00 GMT-0500 (Eastern Standard Time)","2:25","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:30:00 GMT-0500 (Eastern Standard Time)","2:26","2:08","2:29","2:08","2:29"
"Tue Feb 14 2017 08:35:00 GMT-0500 (Eastern Standard Time)","2:26","2:17","2:29","2:13","2:29"
"Tue Feb 14 2017 08:40:00 GMT-0500 (Eastern Standard Time)","2:26","2:17","2:29","2:13","2:29"
"Tue Feb 14 2017 08:45:00 GMT-0500 (Eastern Standard Time)","2:26","2:17","2:29","2:13","2:29"
"Tue Feb 14 2017 08:50:00 GMT-0500 (Eastern Standard Time)","2:26","2:17","2:29","2:13","2:29"
"Tue Feb 14 2017 08:55:00 GMT-0500 (Eastern Standard Time)","2:26","2:17","2:29","2:13","2:29"
"Tue Feb 14 2017 09:00:00 GMT-0500 (Eastern Standard Time)","2:28","2:22","2:42","2:19","2:42"
"Tue Feb 14 2017 09:05:00 GMT-0500 (Eastern Standard Time)","2:29","2:23","2:42","2:21","2:42"
"Tue Feb 14 2017 09:10:00 GMT-0500 (Eastern Standard Time)","2:29","2:21","2:42","2:18","2:42"
"Tue Feb 14 2017 09:15:00 GMT-0500 (Eastern Standard Time)","2:43","2:21","2:51","2:17","2:52"
"Tue Feb 14 2017 09:20:00 GMT-0500 (Eastern Standard Time)","3:11","2:29","3:16","2:22","3:22"
"Tue Feb 14 2017 09:25:00 GMT-0500 (Eastern Standard Time)","3:29","2:59","3:36","2:38","3:39"
"Tue Feb 14 2017 09:30:00 GMT-0500 (Eastern Standard Time)","3:29","3:08","3:36","3:05","3:40"
"Tue Feb 14 2017 09:35:00 GMT-0500 (Eastern Standard Time)","3:29","2:59","3:29","2:38","3:39"
"Tue Feb 14 2017 09:40:00 GMT-0500 (Eastern Standard Time)","3:29","2:59","3:29","2:38","3:39"
"Tue Feb 14 2017 09:45:00 GMT-0500 (Eastern Standard Time)","3:29","3:08","3:36","3:05","3:40"
"Tue Feb 14 2017 09:50:00 GMT-0500 (Eastern Standard Time)","3:29","3:08","3:36","3:05","3:40"
"Tue Feb 14 2017 09:55:00 GMT-0500 (Eastern Standard Time)","3:35","3:09","3:40","3:08","3:46"
"Tue Feb 14 2017 10:00:00 GMT-0500 (Eastern Standard Time)","3:36","3:09","3:40","3:08","3:46"
"Tue Feb 14 2017 10:05:00 GMT-0500 (Eastern Standard Time)","3:36","3:09","3:40","3:08","3:46"
"Tue Feb 14 2017 10:10:00 GMT-0500 (Eastern Standard Time)","3:36","3:09","3:40","3:08","3:46"
"Tue Feb 14 2017 10:15:00 GMT-0500 (Eastern Standard Time)","3:36","3:09","3:40","3:08","3:46"
"Tue Feb 14 2017 10:20:00 GMT-0500 (Eastern Standard Time)","3:38","3:10","3:43","3:09","3:53"
"Tue Feb 14 2017 10:25:00 GMT-0500 (Eastern Standard Time)","3:39","3:19","3:46","3:10","4:00"
"Tue Feb 14 2017 10:30:00 GMT-0500 (Eastern Standard Time)","3:39","3:19","3:46","3:10","4:00"
"Tue Feb 14 2017 10:35:00 GMT-0500 (Eastern Standard Time)","3:39","3:19","3:46","3:10","4:00"
"Tue Feb 14 2017 10:40:00 GMT-0500 (Eastern Standard Time)","3:39","3:19","3:46","3:10","4:00"
"Tue Feb 14 2017 10:45:00 GMT-0500 (Eastern Standard Time)","3:39","3:19","3:46","3:10","4:00"
"Tue Feb 14 2017 10:50:00 GMT-0500 (Eastern Standard Time)","3:39","3:22","3:53","3:19","4:02"
"Tue Feb 14 2017 10:55:00 GMT-0500 (Eastern Standard Time)","3:39","3:22","3:53","3:19","4:02"
"Tue Feb 14 2017 11:00:00 GMT-0500 (Eastern Standard Time)","3:40","3:23","4:00","3:22","4:08"
"Tue Feb 14 2017 11:05:00 GMT-0500 (Eastern Standard Time)","3:40","3:23","4:00","3:22","4:08"
"Tue Feb 14 2017 11:10:00 GMT-0500 (Eastern Standard Time)","3:40","3:23","4:00","3:22","4:08"
"Tue Feb 14 2017 11:15:00 GMT-0500 (Eastern Standard Time)","3:40","3:10","4:02","3:09","4:08"
"Tue Feb 14 2017 11:20:00 GMT-0500 (Eastern Standard Time)","3:40","3:10","4:02","3:09","4:08"
"Tue Feb 14 2017 11:25:00 GMT-0500 (Eastern Standard Time)","3:38","3:08","4:00","3:05","4:08"
"Tue Feb 14 2017 11:30:00 GMT-0500 (Eastern Standard Time)","3:29","3:01","3:53","3:01","4:02"
"Tue Feb 14 2017 11:35:00 GMT-0500 (Eastern Standard Time)","3:29","2:59","3:46","2:49","4:00"
"Tue Feb 14 2017 11:40:00 GMT-0500 (Eastern Standard Time)","3:18","2:59","3:44","2:48","3:49"
"Tue Feb 14 2017 11:45:00 GMT-0500 (Eastern Standard Time)","3:12","2:49","3:40","2:42","3:46"
"Tue Feb 14 2017 11:50:00 GMT-0500 (Eastern Standard Time)","3:12","2:49","3:40","2:42","3:46"
"Tue Feb 14 2017 11:55:00 GMT-0500 (Eastern Standard Time)","3:10","2:48","3:39","2:26","3:43"
"Tue Feb 14 2017 12:00:00 GMT-0500 (Eastern Standard Time)","3:10","2:45","3:34","2:26","3:41"
"Tue Feb 14 2017 12:05:00 GMT-0500 (Eastern Standard Time)","3:09","2:38","3:29","2:21","3:40"
"Tue Feb 14 2017 12:10:00 GMT-0500 (Eastern Standard Time)","3:09","2:38","3:29","2:21","3:40"
"Tue Feb 14 2017 12:15:00 GMT-0500 (Eastern Standard Time)","3:08","2:35","3:23","2:21","3:40"
"Tue Feb 14 2017 12:20:00 GMT-0500 (Eastern Standard Time)","3:08","2:32","3:18","2:20","3:39"
"Tue Feb 14 2017 12:25:00 GMT-0500 (Eastern Standard Time)","3:08","2:32","3:18","2:20","3:39"
"Tue Feb 14 2017 12:30:00 GMT-0500 (Eastern Standard Time)","3:08","2:32","3:18","2:20","3:39"
"Tue Feb 14 2017 12:35:00 GMT-0500 (Eastern Standard Time)","3:08","2:38","3:18","2:19","3:40"
"Tue Feb 14 2017 12:40:00 GMT-0500 (Eastern Standard Time)","3:08","2:38","3:18","2:19","3:40"
"Tue Feb 14 2017 12:45:00 GMT-0500 (Eastern Standard Time)","3:08","2:38","3:18","2:19","3:40"
"Tue Feb 14 2017 12:50:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:15","3:40"
"Tue Feb 14 2017 12:55:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:15","3:40"
"Tue Feb 14 2017 13:00:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:15","3:40"
"Tue Feb 14 2017 13:05:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:16","3:40"
"Tue Feb 14 2017 13:10:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:16","3:40"
"Tue Feb 14 2017 13:15:00 GMT-0500 (Eastern Standard Time)","3:05","2:26","3:18","2:16","3:40"
"Tue Feb 14 2017 13:20:00 GMT-0500 (Eastern Standard Time)","3:00","2:21","3:15","2:15","3:28"
"Tue Feb 14 2017 13:25:00 GMT-0500 (Eastern Standard Time)","2:59","2:21","3:15","2:13","3:28"
"Tue Feb 14 2017 13:30:00 GMT-0500 (Eastern Standard Time)","2:59","2:21","3:15","2:13","3:28"
"Tue Feb 14 2017 13:35:00 GMT-0500 (Eastern Standard Time)","2:59","2:21","3:15","2:13","3:28"
"Tue Feb 14 2017 13:40:00 GMT-0500 (Eastern Standard Time)","2:59","2:21","3:15","2:13","3:28"
"Tue Feb 14 2017 13:45:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:12","3:16"
"Tue Feb 14 2017 13:50:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:13","3:16"
"Tue Feb 14 2017 13:55:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:00:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:05:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:10:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:15:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:20:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:25:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:30:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:35:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:40:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:45:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:50:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 14:55:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 15:00:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
