Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/15/2017,07:12:14,WT/WL,12,9,86,30,161,0,0,40,0,12,172,30,86,2,5,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:12:26,WT,7,9,98,30,0,0,0,40,12,12,0,30,98,2,17,40,14,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:12:33,WT/ET,4,9,105,29,0,0,0,40,19,11,1,30,105,2,23,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:12:37,ET,7,9,109,28,0,0,0,40,23,12,6,30,0,2,28,40,25,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:12:44,ET/EL,67,9,116,30,2,0,0,40,30,12,13,30,0,2,35,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:13:58,SL/NL,7,40,0,30,76,9,0,40,104,12,87,17,2,3,109,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:14:12,ST/NT,65,40,14,30,90,0,0,40,118,12,101,30,16,0,0,40,119,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:15:24,WT/WL,12,7,86,30,162,0,0,1,2,12,173,30,88,0,0,2,1,190,"Phase 3 (SL):(Unresponsive Camera)/Phase 4 (NT):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Unresponsive Camera)/Phase 8 (ST):(Unresponsive Camera)"
02/15/2017,07:15:36,WT,7,6,98,30,0,0,0,1,14,12,0,30,100,0,0,40,14,190,"Phase 3 (SL):(Unresponsive Camera)/Phase 4 (NT):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Unresponsive Camera)/Phase 8 (ST):(Unresponsive Camera)"
02/15/2017,07:15:43,WT/ET,4,6,105,30,0,0,0,2,21,12,1,30,107,0,0,40,21,190,"Phase 3 (SL):(Unresponsive Camera)/Phase 4 (NT):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Unresponsive Camera)/Phase 8 (ST):(Unresponsive Camera)"
02/15/2017,07:15:47,ET,7,7,109,30,0,0,0,3,25,12,5,30,0,0,0,0,0,190,"Phase 4 (NT):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Unresponsive Camera)"
02/15/2017,07:15:54,ET/EL,67,6,116,30,2,0,0,4,31,12,12,30,0,0,0,40,4,190,"Phase 4 (NT):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Unresponsive Camera)"
02/15/2017,07:17:08,NL/NT,7,40,2,30,76,0,0,40,106,12,87,30,2,5,50,40,78,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:17:15,NT,7,40,9,30,83,0,0,40,0,12,94,30,9,0,0,40,85,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:17:22,ST/NT,65,40,16,30,90,0,0,40,0,12,100,30,16,0,0,40,92,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:18:34,WT/WL,12,40,88,30,162,0,0,0,0,12,173,30,88,5,33,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:18:46,WT,7,9,100,30,0,5,3,40,9,12,0,30,100,5,45,40,14,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:18:53,WT/ET,4,9,106,30,0,5,10,40,16,11,2,30,106,5,52,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:18:57,ET,7,8,111,30,0,5,14,40,20,11,6,30,0,5,56,40,25,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:19:04,ET/EL,67,8,117,30,1,5,21,40,27,11,13,30,0,5,63,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:20:18,SL/NL,7,40,2,9,75,4,95,40,101,12,87,30,2,5,137,40,106,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:20:32,ST/NT,65,40,15,30,89,0,0,40,115,12,101,30,15,0,0,40,119,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:21:44,WT/WL,12,9,87,9,161,0,0,0,0,11,173,30,87,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:21:56,WT,7,9,99,9,0,5,6,40,0,11,0,30,99,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:22:03,WT/ET,9,9,106,7,0,5,13,40,7,11,2,30,106,0,0,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:22:12,ET,7,8,115,5,0,5,23,40,17,9,11,30,0,5,6,40,11,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:22:19,ET/EL,67,9,122,7,1,5,30,40,23,12,18,30,0,5,13,40,18,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:23:33,NL/NT,7,40,2,6,76,0,0,40,98,8,92,30,2,5,87,40,92,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:23:40,NT,7,40,8,11,82,0,0,40,0,11,99,30,8,0,0,40,99,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:23:47,ST/NT,60,40,15,30,89,0,0,0,0,10,106,30,15,0,0,40,106,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:24:54,WT/WL,12,40,83,30,157,0,0,0,0,10,173,30,83,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:25:06,WT,7,8,94,30,0,0,0,40,7,10,0,30,94,0,0,40,5,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:25:13,WT/ET,8,8,101,30,0,0,0,40,14,10,1,30,101,0,0,40,12,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:25:21,ET,7,8,109,9,0,0,0,40,22,10,9,30,0,0,0,40,19,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:25:28,ET/EL,71,8,116,3,2,0,0,40,29,9,16,30,0,0,0,3,26,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:26:46,ST/NT,65,40,1,9,80,0,0,40,107,12,95,30,2,0,0,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:27:58,WT/WL,33,40,73,30,152,0,0,0,0,11,167,30,73,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:28:31,WT,7,40,106,6,0,0,0,40,31,8,0,30,107,0,0,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:28:38,WT/ET,27,40,113,0,0,0,0,40,37,9,1,30,113,0,0,40,38,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:29:05,ET,7,40,140,0,0,0,0,40,64,10,28,30,0,2,15,40,65,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:29:12,ET/EL,29,40,147,0,0,0,0,40,71,11,35,30,0,2,22,40,72,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:29:48,NL/NT,7,40,2,4,19,9,6,40,108,9,72,30,2,2,59,40,108,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:29:55,NT,7,40,9,8,26,5,13,40,0,8,79,30,9,0,0,40,115,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:30:02,ST/NT,65,40,15,8,32,5,19,0,0,8,85,30,15,0,0,40,122,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:31:14,WT/WL,12,40,88,9,105,9,92,0,0,9,158,30,88,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:31:26,WT,7,40,99,11,0,7,104,40,9,10,0,30,100,0,0,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:31:33,WT/ET,4,40,106,5,0,5,110,40,16,5,1,30,106,0,0,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:31:37,ET,7,40,110,1,0,5,114,40,20,7,5,30,0,0,0,40,24,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:31:44,ET/EL,67,40,117,0,0,5,121,40,27,8,12,30,0,0,0,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:32:58,SL/NL,7,40,1,5,58,3,195,40,101,4,86,30,1,1,58,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:33:12,ST/NT,65,40,15,11,73,0,0,40,115,8,101,30,15,0,0,40,119,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:34:24,WT/WL,12,40,87,11,145,3,63,40,0,10,173,30,87,3,13,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:34:36,WT,7,40,99,11,0,3,74,40,12,9,0,30,99,2,25,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:34:43,WT/ET,4,40,106,11,0,3,81,40,19,7,1,30,106,3,32,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:34:47,ET,7,40,110,7,0,3,85,40,23,6,5,30,0,2,36,40,24,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:34:54,ET/EL,67,40,117,5,1,3,93,40,30,6,13,30,0,3,43,40,32,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:36:08,SL/NL,7,40,1,10,75,3,167,40,104,7,87,0,0,1,117,40,106,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:36:22,ST/NT,65,40,14,8,89,0,0,40,117,7,100,13,7,0,0,40,119,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:37:34,WT/WL,12,40,87,20,161,2,12,40,1,11,173,19,79,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:37:46,WT,7,40,99,16,0,2,24,40,13,11,0,20,91,0,0,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:37:53,WT/ET,4,40,106,9,0,3,31,40,20,9,2,22,98,0,0,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:37:57,ET,7,40,110,9,0,1,35,40,25,7,6,21,0,0,0,40,25,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:38:04,ET/EL,67,40,117,5,2,1,42,40,31,7,13,19,0,0,0,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:39:18,ST/SL,7,40,2,7,76,2,116,40,105,8,86,0,0,0,0,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:39:25,ST,7,40,9,6,83,2,0,40,112,8,94,8,2,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:39:32,ST/NT,65,40,16,7,90,0,0,40,119,10,101,8,9,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:40:44,WT/WL,12,7,88,28,162,2,48,0,0,11,173,17,81,2,26,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:40:56,WT,7,7,100,24,0,2,60,40,11,11,0,19,92,4,38,40,3,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:41:03,WT/ET,9,9,107,20,0,3,67,40,18,11,1,21,99,2,45,3,10,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:41:12,ET,7,7,116,4,0,2,76,40,27,8,11,19,0,2,54,3,19,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:41:19,ET/EL,67,6,123,4,2,2,83,40,34,8,18,16,0,2,61,3,26,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:42:33,SL/NL,7,40,0,5,75,9,157,40,108,10,92,0,0,2,135,40,100,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:42:47,ST/NT,60,40,14,25,90,0,0,40,122,12,106,0,0,0,0,40,114,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:43:54,WT/WL,12,7,81,11,157,0,0,0,0,10,173,15,58,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:44:06,WT,7,5,93,11,0,0,0,40,4,11,0,17,69,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:44:13,WT/ET,4,7,99,8,0,0,0,40,11,11,2,19,76,0,0,2,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:44:17,ET,7,6,104,6,0,0,0,40,16,11,6,18,0,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:44:24,ET/EL,67,40,111,6,2,0,0,40,22,11,13,16,0,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:45:38,ST/NT,79,40,1,5,75,0,0,40,96,9,87,0,0,0,0,40,75,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:47:04,WT/WL,12,40,88,30,162,5,9,0,0,12,173,18,84,2,15,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:47:16,WT,7,40,100,30,0,2,21,40,8,12,0,21,96,1,27,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:47:23,WT/ET,5,40,106,30,0,2,27,40,15,11,1,23,103,1,33,40,9,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:47:28,ET,7,40,111,7,0,2,32,40,20,11,6,22,0,2,38,40,14,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:47:35,ET/EL,67,40,119,9,2,2,40,40,27,12,13,21,0,1,46,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:48:49,SL/NL,7,40,1,10,76,2,114,40,101,12,87,10,0,1,120,40,95,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:49:03,ST/NT,64,40,16,9,90,0,0,40,115,11,101,11,14,0,0,40,109,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:50:14,WT/WL,12,5,87,30,161,3,30,40,2,12,173,17,85,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:50:26,WT,7,5,99,30,0,3,41,4,14,12,0,20,97,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:50:33,WT/ET,9,5,105,30,0,2,48,40,20,12,1,21,103,0,0,40,7,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:50:42,ET,7,5,115,30,0,2,58,40,30,10,10,19,0,0,0,40,17,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:50:49,ET/EL,67,5,122,30,1,2,64,40,37,11,17,17,0,0,0,3,24,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:52:03,ST/SL,7,40,0,8,75,2,138,40,110,10,91,0,0,0,0,40,97,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:52:10,ST,7,40,7,8,82,0,0,40,118,10,98,3,3,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:52:17,ST/NT,60,40,14,14,89,0,0,40,125,10,105,10,10,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:53:24,WT/WL,12,40,81,30,156,4,56,40,0,12,172,17,77,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:53:36,WT,7,40,93,30,0,8,68,40,11,12,0,20,89,0,0,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:53:43,WT/ET,8,40,100,30,0,3,76,40,19,12,2,21,97,0,0,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:53:51,ET,7,40,109,9,0,2,84,40,27,11,10,19,0,0,0,40,29,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:53:58,ET/EL,71,40,116,3,2,2,91,40,34,10,17,17,0,0,0,40,36,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:55:16,ST/SL,7,0,0,9,80,8,169,40,112,12,95,0,0,0,0,40,114,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:55:23,ST,7,40,5,30,87,8,0,40,119,11,102,7,5,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:55:30,ST/NT,57,40,11,11,93,8,1,40,125,11,108,10,11,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:56:34,WT/WL,12,3,76,30,157,9,66,0,0,12,173,15,76,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:56:46,WT,7,4,87,30,0,9,77,40,10,12,0,17,87,0,0,40,5,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:56:53,WT/ET,4,3,95,30,0,8,85,40,18,12,2,19,95,0,0,2,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:56:57,ET,7,4,98,30,0,9,88,40,21,12,6,18,0,0,0,3,16,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:57:04,ET/EL,67,2,106,9,2,9,96,40,29,12,13,16,0,0,0,40,24,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:58:18,ST/SL,9,40,1,6,75,8,169,40,103,11,87,0,0,0,0,40,97,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:58:27,ST,7,40,10,9,84,7,0,40,111,11,96,0,0,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:58:34,ST/NT,63,40,17,11,92,7,2,40,119,11,103,9,4,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:59:44,WT/WL,12,9,87,30,162,0,0,0,0,12,173,17,74,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,07:59:56,WT,7,40,99,30,0,0,0,4,8,12,0,20,86,0,0,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:00:03,WT/ET,8,40,106,30,0,0,0,4,15,12,1,22,93,0,0,40,8,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:00:11,ET,7,40,114,10,0,0,0,40,22,11,9,21,0,0,0,40,16,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:00:18,ET/EL,71,40,121,5,2,0,0,40,30,10,16,18,0,0,0,40,23,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:01:36,ST/SL,7,2,2,7,80,3,41,3,108,10,95,9,2,0,0,40,101,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:01:43,ST,7,9,9,8,87,5,0,2,115,12,102,3,3,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:01:50,ST/NT,57,5,15,30,93,5,2,2,121,9,108,10,10,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:02:54,WT/WL,12,4,80,30,158,3,1,40,2,12,173,16,74,0,0,2,2,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:03:06,WT,7,3,91,30,0,0,0,40,14,12,0,18,86,0,0,40,14,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:03:13,WT/ET,9,3,98,11,0,0,0,40,20,12,1,20,93,0,0,40,20,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:03:22,ET,7,3,107,5,0,0,0,40,29,11,10,18,0,0,0,40,29,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:03:29,ET/EL,67,2,114,2,2,0,0,40,37,11,18,16,0,0,0,40,37,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:04:43,SL/NL,7,40,2,7,76,3,9,40,111,12,91,0,0,1,54,40,111,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:04:57,ST/NT,60,40,16,30,90,1,1,40,125,12,105,12,11,0,0,40,125,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:06:04,WT/WL,12,40,83,30,157,1,13,0,0,12,173,15,78,0,0,2,1,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:06:16,WT,7,40,95,30,0,1,26,40,5,12,0,17,91,0,0,40,14,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:06:23,WT/ET,4,40,102,30,0,1,32,40,11,12,1,19,98,0,0,40,20,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:06:27,ET,7,40,106,30,0,1,36,40,15,12,5,19,0,0,0,40,24,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:06:34,ET/EL,67,40,113,30,1,1,43,40,22,12,12,16,0,0,0,40,31,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:07:48,ST/SL,7,0,0,30,75,1,15,40,96,12,86,0,0,0,0,40,105,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:07:55,ST,7,40,6,30,83,0,0,40,104,12,93,6,1,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:08:02,ST/NT,65,40,12,30,89,0,0,40,110,11,100,8,7,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:09:14,WT/WL,12,40,85,30,162,1,46,0,0,11,172,16,80,0,0,2,1,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:09:26,WT,7,40,96,30,0,2,58,40,8,11,0,18,91,0,0,40,13,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:09:33,WT/ET,8,40,104,30,0,2,65,40,15,11,1,20,99,0,0,40,20,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:09:41,ET,7,40,112,12,0,2,73,40,23,11,9,19,0,0,0,40,28,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:09:48,ET/EL,71,40,118,5,1,3,80,40,30,10,16,16,0,1,5,40,35,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,08:11:06,SL/NL,7,40,1,6,71,2,158,40,108,12,94,0,0,1,84,40,113,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:11:20,ST/NT,57,40,15,12,85,0,0,40,122,11,108,13,6,0,0,40,127,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:12:24,WT/WL,12,4,79,13,149,0,0,40,0,12,172,15,69,2,19,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:12:36,WT,7,4,91,12,0,0,0,40,12,12,0,17,81,1,31,40,3,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:12:43,WT/ET,4,5,97,12,0,0,0,40,19,12,1,18,88,1,38,40,10,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:12:47,ET,7,4,102,11,0,0,0,40,24,12,6,17,0,1,42,40,15,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:12:54,ET/EL,67,4,109,10,1,0,0,40,30,12,13,15,0,1,49,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:14:08,SL/NL,7,40,1,13,75,2,44,40,104,10,87,0,0,1,123,40,95,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:14:22,ST/NT,65,40,15,12,89,0,0,40,118,10,101,11,11,0,0,40,109,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:15:34,WT/WL,12,5,87,19,162,0,0,40,0,12,173,15,83,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:15:46,WT,7,6,100,15,0,0,0,40,12,12,0,18,95,0,0,40,10,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:15:53,WT/ET,4,5,106,12,0,0,0,40,18,12,1,19,102,0,0,40,16,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:15:57,ET,7,5,110,11,0,0,0,40,23,12,6,18,0,0,0,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:16:04,ET/EL,67,5,118,9,2,0,0,40,30,10,13,16,0,0,0,40,28,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:17:18,SL/NL,7,40,1,8,76,2,57,40,103,12,86,0,0,3,59,40,101,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:17:32,ST/NT,65,9,15,5,90,0,0,40,117,11,100,10,7,1,1,40,115,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:18:44,WT/WL,12,5,88,18,162,0,0,0,0,12,173,17,80,2,31,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:18:56,WT,7,5,99,14,0,0,0,40,5,12,0,20,91,2,43,40,7,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:19:03,WT/ET,4,5,106,11,0,0,0,40,12,12,1,21,98,1,50,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:19:07,ET,7,5,111,20,0,0,0,40,17,12,6,22,0,1,54,40,18,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:19:14,ET/EL,67,4,117,20,1,0,0,40,23,11,12,19,0,1,61,40,24,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:20:28,SL/NL,7,40,2,23,76,7,62,40,98,12,86,8,2,1,135,40,99,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:20:42,ST/NT,65,40,16,24,89,0,0,40,111,11,100,13,16,1,1,40,113,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:21:54,WT/WL,12,40,88,27,162,4,56,0,0,12,172,17,88,0,0,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:22:06,WT,7,40,99,23,0,4,68,40,7,10,0,19,99,0,0,40,11,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,08:22:13,WT/ET,4,40,107,19,0,5,75,40,14,12,2,21,107,0,0,40,18,190,"Phase 5 (WL):(Stuck Detector)"
